id,edicao,numero,enunciado,alternativas,area_conhecimento,area,subarea,gabarito,atributo_rag,ehQuestaoProblema,comp_decomposicao,comp_reconhecimento_padroes,comp_abstracao,comp_algoritmos,comp_generalizacao
2009-51,2009,51,"A questão abaixo refere-se ao seguinte trecho de programa.
```
begin
    read (a,b,c)
    tipo = “escaleno”
    if (a=b) or (b=c) or (a=c) then
        tipo = “isosceles”;
    if (a=b) and (b=c) then
        tipo = “equilátero”;
    if (a>=b+c) or (b>=a+c) or (c>=a+b) then
        tipo = “não é um triângulo”;
    if (a<=0) or (b<=0) or (c<=0) then
        tipo = “dados inválidos”;
    write (tipo)
end
```
Considere as seguintes afirmativas:

I. É possível exercitar todos os comandos do programa com 5 casos de teste. \
II. Um limite superior do número de caminhos linearmente independentes do grafo de fluxo do programa é 4. \
III. Admitindo que os nós do grafo de fluxo possam representar condições compostas, e que, portanto, cada comando do programa acima possa ser representado num único nó, o número de regiões de seu grafo de fluxo é 4. 

Assinale a alternativa CORRETA:","['a) Apenas a afirmativa I é verdadeira.', 'b) Apenas a afirmativa II é verdadeira.', 'c) Apenas a afirmativa III é verdadeira.', 'd) Apenas as afirmativas I e II são verdadeiras.', 'e) Todas as afirmativas são verdadeiras.']",Tecnologia de Computação,Engenharia de Software,"Verificação, Validação e Teste",A,"tecnologia de computacao - engenharia de software - verificacao, validacao e teste",True,True,False,True,True,False
2009-67,2009,67,"Considere a relação abaixo, obtida via processo de engenharia reversa em documentos de uma empresa.

<code>
Emp (<u>CodEmp</u>, <u>CodDept, CodMag</u>, Nome, Sala, NomeDept, NomeMáquina)
</code>

Através de um processo de normalização (não necessariamente completo), chegou-se ao seguinte conjunto de relações:

<code>
R1 (<u>CodEmp</u>, Nome, CodDept, CodMag)
</code>

<code>
R2 (<u>CodDept</u>, NomeDept, Sala)
</code>

<code>
R3 (<u>CodMag</u>, NomeMáquina).
</code>

Considere que as seguintes dependências funcionais se aplicam a estas relações:

```
CodEmp → Nome
CodDept → (NomeDept, Sala)
CodMáquina → NomeMáquina
```
Assinale a alternativa CORRETA:","['a) A relação `Emp` encontra-se na segunda forma normal (2FN).', 'b) Todas as três relações `R1`, `R2` e `R3` encontram-se na segunda forma normal(QFN).', 'c) Somente as relações `R1` e `R3` encontram-se na segunda forma normal (2FN).', 'd) Somente a relação `R3` encontra-se na terceira forma normal (3FN).', 'e) Nenhuma das afirmativas anteriores é verdadeira.']",Tecnologia de Computação,Banco de Dados,Modelagem e Projeto de Banco de Dados,B,tecnologia de computacao - banco de dados - modelagem e projeto de banco de dados,True,True,False,True,False,False
2009-70,2009,70,"Sejam as seguintes tabelas em um banco de dados relacional:\
**Tabela de Compradores**

| CID  | CNOME            | CIDADE         | DESCONTO |
|------|------------------|----------------|----------|
| C001 | Lojas Cacique     | Rio de Janeiro  | 10,00    |
| C002 | Lojas Livres      | São Paulo       | 12,00    |
| C003 | Mercado Fácil     | Curitiba        | 8,00     |
| C004 | Papelaria Simão   | Recife          | 6,00     |
| C005 | Lojas da Silva    | Manaus          | 0,00     |

**Tabela de Produtos**

| PID  | NOME      | CLIENTE | QUANT  | PREÇO |
|------|-----------|---------|--------|-------|
| p01  | Pente     | C001    | 11000  | 10    |
| p02  | Escova    | C002    | 20000  | 10    |
| p03  | Barbeador | C003    | 15000  | 20    |
| p04  | Caneta    | C003    | 20000  | 1     |
| p05  | Lápis     | C004    | 10000  | 1     |
| p06  | Caderno   | C004    | 14000  | 5     |
| p07  | Bloco     | C005    | 5000   | 1,5   |

Qual o resultado da seguinte consulta em SQL? 

```
SELECT CNOME, NOME, PRECO*(1-DESCONTO/100) AS PF
FROM COMPRADORES, PRODUTO
WHERE
 DESCONTO > (SELECT AVG(DESCONTO) FROM COMPRADORES)
 AND CID=CLIENTE
ORDER BY NOME, CNOME;
```","['a) \n| CNOME          | NOME      | PF  |\n|----------------|-----------|-----|\n| Lojas Cacique  | Pente     | 9   |\n| Lojas Livres   | Escova    | 8,8 |\n| Mercado Fácil  | Barbeador | 18,4|\n| Mercado Fácil  | Caneta    | 0,92|', 'b) \n| CNOME            | NOME      | PF  |\n|------------------|-----------|-----|\n| Lojas Cacique     | Pente     | 9   |\n| Lojas Livres      | Escova    | 8,8 |\n| Mercado Fácil     | Barbeador | 18,4|\n| Mercado Fácil     | Caneta    | 0,92|\n| Papelaria Simão   | Lápis     | 0,94|\n| Papelaria Simão   | Caderno   | 4,7 |\n| Lojas da Silva    | Bloco     | 1,5 |', 'c) \n| CNOME          | NOME      | PF  |\n|----------------|-----------|-----|\n| Mercado Fácil  | Barbeador | 18,4|\n| Mercado Fácil  | Caneta    | 0,92|\n| Lojas Livres   | Escova    | 8,8 |\n| Lojas Cacique  | Pente     | 9   |', 'd) \n| CNOME          | NOME      | PF  |\n|----------------|-----------|-----|\n| Mercado Fácil  | Barbeador | 20  |\n| Mercado Fácil  | Caneta    | 1   |\n| Lojas Livres   | Escova    | 10  |\n| Lojas Cacique  | Pente     | 10  |', 'e) Nenhuma das respostas anteriores.']",Tecnologia de Computação,Banco de Dados,Linguagens de Consulta,C,tecnologia de computacao - banco de dados - linguagens de consulta,True,True,False,False,True,False
2010-21,2010,21,"Um estudante de computação precisa resolver um problema bastante importante, que é executar as operações que estão descritas abaixo, cuja estrutura é uma pilha. Tão logo ele retire algum elemento desta pilha, estes deverão ser inseridos em uma fila, cuja entrada é pela esquerda e a saída, pela direita. 

Assinale a alternativa que contém a sequência correta de entrada dos elementos na fila.
```
PUSH P
PUSH E
PUSH R
PUSH T
PUSH O
POP
POP
PUSH S
PUSH O
PUSH L
POP
POP
POP
```","['a) `S - O - L - T - O`', 'b) `O - T - R - E - P`', 'c) `P - E - R - T - O`', 'd) `O - T - L - O - S`', 'e) `P - O - R - L - S`']",Fundamentos da Computação,Algoritmos e Estrutura de Dados,"Estruturas de Dados Lineares e suas Generalizações: Listas Ordenadas, Listas Encadeadas, Pilhas e Filas",D,"fundamentos da computacao - algoritmos e estrutura de dados - estruturas de dados lineares e suas generalizacoes: listas ordenadas, listas encadeadas, pilhas e filas",True,False,False,False,True,False
2010-22,2010,22,"Considere o seguinte trecho de programa escrito na linguagem C.
```
#include<stdio.h>

...
  char str[100], *ptr;
...
  for (ptr=str;(*ptr++=getchar())!=’\n’;*ptr=’\0’);
...
```
Pode-se afirmar que o objetivo do comando `for` é:","['a) Procurar pelo primeiro caracter `‘\\n’` no vetor `str` e substituí-lo pelo caracter `‘\\0’`.', 'b) Ler caracteres do *stdin* para região de memório referenciada pela variável `str`.', 'c) Apresentar no dispositivo de saída a *string* armazenada na região de memória referenciada pela variável `str`.', 'd) Limpar a área de memória referenciada pela variável `str`, atribuindo o caracter `‘\\0’` a todas as 100 posições.', 'e) Alocar espaço de memória na região referenciada pela variável `ptr`.']",Fundamentos da Computação,Técnicas de Programação,Comandos de uma Linguagem de programação,B,fundamentos da computacao - tecnicas de programacao - comandos de uma linguagem de programacao,True,False,False,False,True,False
2010-24,2010,24,"Considere a seguinte função escrita na linguagem C.
```
int F1 (unsigned int n)
{
  if (n==0) return n;
  int i,j;
  for (i=j=1;i<2*n-1;i+=2,j+=i);
  return j;
}
```
Assinale a alternativa que apresenta corretamente a função com o mesmo resultado da função `F1`.","['a) \n```\nint F2 (unsigned int n)\n{\n  if (n==0) return n;\n  int i,j;\n  for (i=j=1;i<2*n-1;i++,j*=2);\n  return j;\n}\n```', 'b) \n```\nint F3 (unsigned int n)\n{\n  if (n==0) return n;\n  int i,j,k;\n  for (i=1,j=2;i<n;i++)\n    for (k=0;k<n;k++,j++);\n  return j;\n}\n```', 'c) \n```\nint F4 (unsigned int n)\n{\n  if (n==0) return n;\n  int i,j,k;\n  for (i=j=1;i<n;i++,j++)\n    for (k=0;k<n;k++,j++);\n  return j;\n}\n```', 'd) \n```\nint F5 (unsigned int n)\n{\n  if (n==0) return n;\n  else return 2 * n - 1;\n}\n```', 'e) \n```\nint F6 (unsigned int n)\n{\n  if (n==0) return n;\n  else return n * (n + 1) * (n + 2) / 6;\n}\n```']",Fundamentos da Computação,Algoritmos e Estrutura de Dados,Comandos de uma Linguagem de Programação,C,fundamentos da computacao - algoritmos e estrutura de dados - comandos de uma linguagem de programacao,True,True,True,False,True,False
2010-25,2010,25,"Considere dois algoritmos $A_1$ e $A_2$, cujas funções de custo são, respectivamente, $T_1(n) = n^2 - n + 1$ e $T_2(n) = 6n \log_2n + 2n$. Para simplificar a análise, assuma que $n > 0$ é sempre uma potência de 2. \
Com relação ao enunciado, assinale a alternativa correta.","['a) Como $T_1(n) = \\Theta(n^2)$ e $T_2(n) = \\Theta(n \\log n)$, então $A_2$ é sempre mais eficiente que $A_1$.', 'b) O limite superior $T_1(n) = O(n^3)$ é correto e assintoticamente restrito.', 'c) O limite inferior $T_2(n) = \\Omega(n^3)$ é correto e assintoticamente restrito.', 'd) $T_1$ e $T_2$ são assintoticamente equivalentes.', 'e) $A_1$ é mais eficiente que $A_2$, para $n$ suficientemente pequeno.']",Fundamentos da Computação,Análise de Algoritmos,"Notação “Big O”, “Little o”, “Omega” e “Theta”",E,"fundamentos da computacao - analise de algoritmos - notacao “big o”, “little o”, “omega” e “theta”",True,False,True,True,False,True
2010-27,2010,27,"Considere o problema de ordenação onde os vetores a serem ordenados, de tamanho $n > 0$, possuem $\lfloor n/2 \rfloor$ valores iguais a um número real $x$ e $\lceil n/2 \rceil$ valores iguais a um outro número real $y$. Considere que os números reais $x$ e $y$ são conhecidos e fixos, porém estão distribuídos aleatoriamente no vetor a ser ordenado. \
Neste caso, é correto afirmar:","['a) Podemos ordenar estes vetores a um custo $O(n)$.', 'b) No caso médio, o *Quicksort* será o algoritmo mais eficiente para este problema, com um custo $O(n \\log n)$.', 'c) O algoritmo de ordenação por inserção sempre opera no melhor caso com um custo $O(n)$.', 'd) O limite inferior para esta classe de problema é $\\Omega(n^2)$.', 'e) O limite inferior para esta classe de problema é $\\Omega(n \\log n)$.']",Fundamentos da Computação,Análise de Algoritmos,"Medidas de Complexidade, Análise Assintótica de Limites de Complexidade, Técnicas de Prova de Cotas Inferiores",A,"fundamentos da computacao - analise de algoritmos - medidas de complexidade, analise assintotica de limites de complexidade, tecnicas de prova de cotas inferiores",True,False,True,True,False,True
2010-29,2010,29,"Considere o programa a seguir, desenvolvido em linguagem C.
```
#include <stdio.h>
int F1(int X, int Y) {
  if (X < Y) return X;
  else return F1(X-Y,Y);
}
int F2(int X, int Y) {
  if (X < Y) return 0;
  else return 1 + F2(X-Y,Y);
}
void F3(int X, int Y) {
  if (X < Y) printf(""%d"",X);
  else {
    F3(F2(X,Y),Y);
    printf(""%d"",F1(X,Y));
  }
}
int main() {
  int A, B;
  scanf(""%d %d"",&A, &B);
  if ((A > 0) && (A < 1000)
      && (B > 1) && (B < 10)) {
    F3(A,B);
    printf(""\n"");
  }
  return 0;
}
```
No programa apresentado, a técnica da recursividade foi aplicada às três funções `F1`, `F2` e `F3`. Essa técnica envolve a definição de uma função ou rotina que pode invocar a si própria. \
Com relação ao programa apresentado e à técnica de recursão, atribua F (falso) ou V (verdadeiro) para as afirmativas a seguir. \
( ) A chamada da função `F1`, através da expressão `F1(X,Y)`, pode ser substituída, sem alterar o resultado do programa, pela expressão `X%Y`. \
( ) O objetivo da função `F2` é retornar o valor da variável `X` elevado à `Y`-ésima potência. \
( ) A chamada à função `F3` entrará em uma recursão sem fim se o valor da variável `X` for maior que o valor da variável `Y`. \
( ) A função `main` não é recursiva, pois na Linguagem C não é possível implementar esta técnica na função principal do programa. \
( ) A expressão `((A > 0) && (A < 1000) && (B > 1) && (B < 10))`, da função `main`, pode ser substituída pela expressão `(!((A <= 0) || (A >= 1000) || (B <= 1) || (B >= 10)))`, sem afetar o resultado do comando condicional `if` nesta expressão. 

Assinale a alternativa que contém, de cima para baixo, a sequência correta.","['a) F, V, F, F, V.', 'b) V, F, F, V, F.', 'c) V, V, F, V, V.', 'd) F, V, V, V, F.', 'e) V, F, F, F, V.']",Fundamentos da Computação,Algoritmos e Estrutura de Dados,Recursividade: Conceito e Implementação,E,fundamentos da computacao - algoritmos e estrutura de dados - recursividade: conceito e implementacao,True,True,True,False,True,False
2010-30,2010,30,"O mecanismo de herança, no paradigma da programação orientada a objetos, é uma forma de reutilização de software na qual uma nova classe é criada, absorvendo membros de uma classe existente e aprimorada com capacidades novas ou modificadas.
Considere as seguintes classes descritas na linguagem C++.
```
#include <iostream>
using namespace std;
class A {
protected:
  int v;
public:
  A() { v = 0; };
  void m1() {
    v += 10;
    m2();
  };

  void m2() {
    v += 20;
  };

  int getv() {
    return v;
  };
};
class B : public A {
public:
  void m2() {
    v += 30;
  };
};
```
Se essas classes forem utilizadas a partir do programa a seguir,
```
int main()
{
  B *Obj = new B();
  Obj->m1();
  Obj->m2();
  cout << Obj->getv() << endl;
  return 0;
}
```
a saída do código computacional acima será:","['a) 30', 'b) 40', 'c) 50', 'd) 60', 'e) 70']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,D,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True,False,True,False,True,False
2010-32,2010,32,"Considere o algoritmo a seguir.
```
PROC (n)
  se n <= 1 então
    retorna 1 + n;
  senão
    retorna PROC(n/2) + PROC(n/2);
  fim se
```
Assinale a alternativa que indica corretamente quantas comparações são feitas para uma entrada $n > 0$, onde $n$ é um número natural.","['a) $n$', 'b) $\\log n + 1$', 'c) $n \\log n + 1$', 'd) $n^2 + n - 1$', 'e) $2n - 1$']",Fundamentos da Computação,Análise de Algoritmos,O Uso de Relações de Recorrência para Análise de Algoritmos Recursivos,ANULADA,fundamentos da computacao - analise de algoritmos - o uso de relacoes de recorrencia para analise de algoritmos recursivos,True,True,True,False,True,True
2010-34,2010,34,"Considere o conjunto de operações descritas a seguir, em linguagem de transferência entre registradores.
```
F1: REM ← CP;
F2: RDM ← M[REM], CP ← CP + 1;;
F3: RI ← RDM; 
```
Dados: `REM` é o registrador de endereços da memória; `RDM` é o registrador de dados da memória; `RI` é o registrador de instruções; `CP` é o contador de programa e `M[X]` é o conteúdo de memória indicado pelo endereço `X`. 

Assinale a alternativa que indica a que fase do processamento de uma instrução em uma máquina *pipeline* corresponde o conjunto de operações descrito.","['a) Decodificação de instrução.', 'b) Busca de operando.', 'c) Execução de instrução.', 'd) Busca de instrução.', 'e) Armazenamento de resultado.']",Fundamentos da Computação,Arquitetura e Organização de Computadores,Pipeline,D,fundamentos da computacao - arquitetura e organizacao de computadores - pipeline,True,False,False,True,True,False
2010-38,2010,38,"Um analista de sistemas foi convidado para opinar sobre por que um determinado sistema tinha desempenho ruim. Considerando que o analista observou que o sistema tinha alta taxa de acesso a disco, por demanda de entrada e saída dos processos, qual das alternativas abaixo pode explicar o baixo desempenho?","['a) O sistema operacional gerenciava E/S pelo algoritmo FIFO.', 'b) O sistema operacional entrava em *deadlock*.', 'c) O sistema operacional entrava em *starvation*.', 'd) O sistema operacional gerenciava E/S pelo algoritmo do elevador.', 'e) O sistema operacional usava dispositivos de DMA.']",Fundamentos da Computação,Sistemas Operacionais,Gerenciamento de Dispositivos de Entrada/Saída,A,fundamentos da computacao - sistemas operacionais - gerenciamento de dispositivos de entrada/saida,True,False,False,True,False,False
2010-53,2010,53,"Considere um objeto em 3D ancorado no seu centro de massa $p = (x_c , y_c , z_c )$. Qual a transformação necessária para rotacioná-lo em $\Theta$ graus, contra relógio, ao redor do eixo $x$, sem alterar a sua posição no espaço? Assuma que a matriz $T$ realiza translações, a matriz $R_x$ realiza rotações de $\Theta$ graus ao redor do eixo $x$, contra relógio.","['a) $T (-p).R_x(\\Theta).T (p)x$', 'b) $T (-p).R_x(\\Theta)x$', 'c) $T (p).R_x(\\Theta).T (-p)$', 'd) $R_x (\\Theta).T (-p)$', 'e) $T (p).R_x (\\Theta).T (p)$']",Tecnologia de Computação,Computação Gráfica,Transformações Geométricas em Duas e Três Dimensões: Coordenadas Homogêneas e Matrizes de Transformação,C,tecnologia de computacao - computacao grafica - transformacoes geometricas em duas e tres dimensoes: coordenadas homogeneas e matrizes de transformacao,True,False,False,True,False,False
