id,edicao,numero,enunciado,alternativas,area_conhecimento,area,subarea,gabarito,atributo_rag,ehQuestaoProblema
2004-60,2004,60,A técnica de iluminação denominada *ray-tracing*,"['a) determina o grau de visibilidade de superfícies traçando raios de luz imaginários partindo de todos os vértices que definem as superfícies dos objetos da cena', 'b) utiliza o modelo de iluminação local de Phong no cálculo parcial da iluminação', 'c) considera a interação entre os objetos da cena no cálculo da iluminação, mas só funciona com uma única fonte de luz', 'd) apesar de possuir uma fase de pré-processamento custosa, onde é montada uma estrutura de árvore de iluminação, é bastante eficiente em situações em que a câmera se move e as fontes de luz e os objetos permanecem estáticos', 'e) se baseia no cálculo recursivo da iluminação transmitida e refletida por cada objeto, sendo que sua eficiência aumenta a medida em que aumenta o nível de transparência dos objetos envolvidos']",Tecnologia de Computação,Computação Gráfica,"O Processo de “Rendering”: Fontes de Luz, Remoção de Linhas e Superfícies Ocultas, Modelos de Tonalização (“Shading”)",B,"tecnologia de computacao - computacao grafica - o processo de “rendering”: fontes de luz, remocao de linhas e superficies ocultas, modelos de tonalizacao (“shading”)",False
2004-61,2004,61,"Considere as seguintes afirmações sobre as linguagens usadas para análise sintática:

I – Os analisadores LL(1) aceitam linguagens com produções que apresentem recursões a esquerda \
II – Os analisadores LR(1) reconhecem uma classe de linguagens maior que os analisadores LALR(1) \
III – Os analisadores SLR(1) reconhecem uma classe de linguagens menor que os analisadores LR(0)

Selecione a afirmativa correta:","['a) As afirmações I e II são verdadeiras', 'b) As afirmações I e III são verdadeiras', 'c) Apenas a afirmativa III é verdadeira', 'd) As afirmações II e III são verdadeiras', 'e) As afirmações I e III são falsas']",Tecnologia de Computação,Compiladores,Compiladores e Interpretadores,E,tecnologia de computacao - compiladores - compiladores e interpretadores,False
2004-62,2004,62,"Seja a seguinte linguagem, onde $\epsilon$ representa a sentença vazia:
$$
\begin{align*}
& S \rightarrow AB | CD \\
& A \rightarrow a | \epsilon \\
& B \rightarrow b | f \\
& C \rightarrow c | g \\
& D \rightarrow h | i
\end{align*}
$$
Qual o conjunto dos terminais que podem começar sentenças derivadas de $S$?","['a) $\\{a, c, g\\}$', 'b) $\\{a, b, f, c, g\\}$', 'c) $\\{a, b, f, c, g, h, i\\}$', 'd) $\\{a, c, g, h, i\\}$', 'e) $\\{a, b, f\\}$']",Tecnologia de Computação,Compiladores,Análise Léxica e Sintática,B,tecnologia de computacao - compiladores - analise lexica e sintatica,False
2004-63,2004,63,"O esquema de tradução dirigida por sintaxe que segue traduz uma linguagem com terminais a, b, c e d em uma linguagem cujos terminais são 1, 2, 3, 4, 5, 6. Usando um parser bottom-up que executa as ações entre parênteses imediatamente após reduzir a regra correspondente, qual o resultado da tradução de “aaadbc”
$$
\begin{align*}
& S \rightarrow AS & \text{\{print ""1""\}} \\
& S \rightarrow B & \text{\{print ""2""\}} \\
& A \rightarrow a & \text{\{print ""3""\}} \\
& B \rightarrow bC & \text{\{print ""4""\}} \\
& B \rightarrow dB & \text{\{print ""5""\}} \\
& C \rightarrow c & \text{\{print ""6""\}}
\end{align*}
$$","['a) 1313132546', 'b) 1113332546', 'c) 3336452111', 'd) 6452111333', 'e) 2546131313']",Tecnologia de Computação,Compiladores,Esquemas de Tradução,C,tecnologia de computacao - compiladores - esquemas de traducao,True
2004-64,2004,64,"Assinale a opção que melhor completa o parágrafo abaixo:

Sistemas distribuídos e computadores paralelos com múltiplos processadores fortemente acoplados possuem algumas características comuns, como a existência de vários processadores e a possibilidade de executar tarefas simultâneas, uma em cada processador, em um dado instante de tempo. Mas um sistema distribuído diferencia-se de um sistema multiprocessador fortemente acoplado principalmente porque o sistema distribuído:","['a) apresenta suporte de rede de alta velocidade e um relógio global compartilhado.', 'b) exige um sistema operacional de rede e hardware padronizado nos computadores.', 'c) não apresenta memória compartilhada nem relógio global.', 'd) possui memória secundária compartilhada e protocolos de sincronização de estado.', 'e) exige um ambiente de administração único e medidas especiais de segurança contra associações ilícitas.']",Tecnologia de Computação,Sistemas Distribuídos,"Sistemas Operacionais Distribuídos: Sistemas de Arquivos, Servidores de Nomes, Memória Compartilhada, Segurança",C,"tecnologia de computacao - sistemas distribuidos - sistemas operacionais distribuidos: sistemas de arquivos, servidores de nomes, memoria compartilhada, seguranca",False
2004-65,2004,65,"Considere dois sistemas computacionais formados por múltiplos computadores que manipulam dados comuns. No primeiro, existe um computador central, chamado servidor, que é o único responsável pelos serviços de leitura e escrita desses dados. No segundo, existe um grupo de computadores responsáveis pelos serviços de leitura e escrita, e cada um desses servidores deve manter uma réplica idêntica dos dados. \
Entre as vantagens e desvantagens de um único servidor em relação a vários servidores, podemos afirmar que o servidor único apresenta: 

i. Vantagem de maior velocidade de execução das operações de escrita e leitura e desvantagem de maior custo de armazenamento \
ii. Vantagem de não necessitar de coordenação distribuída para ordenação das operações de escrita e desvantagem de menor velocidade nas leituras devido a serialização de operações \
iii. Vantagem de manter mais facilmente a consistência dos dados mas desvantagem de perda de disponibilidade em caso de falha do servidor. 

Dessas afirmativas são verdadeiras:","['a) (ii) e (iii)', 'b) apenas (ii)', 'c) apenas (i)', 'd) (i), (iii)', 'e) (i), (ii) e (iii)']",Tecnologia de Computação,Sistemas Distribuídos,"Compartilhamento de Informação: Controle de Concorrência, Transações Distribuídas",A,"tecnologia de computacao - sistemas distribuidos - compartilhamento de informacao: controle de concorrencia, transacoes distribuidas",True
2004-66,2004,66,"Um cluster é definido como um sistema distribuído formado por máquinas homogêneas, executando o mesmo sistema operacional, interligadas por uma rede de alta velocidade. Como vantagens deste cluster em relação a uma máquina de grande porte poderíamos citar: 

i. melhor escalabilidade de unidades de processamento \
ii. possibilidade de executar programas com múltiplas threads \
iii. possibilidade de continuar o processamento isolando máquinas defeituosas \
iv. possibilidade de executar programas Java usando RMI 

Dessas afirmativas são verdadeiras:","['a) (i) e (iii)', 'b) (ii) e (iv)', 'c) (i) e (iv)', 'd) apenas (iii)', 'e) (i), (ii), (iii) e (iv)']",Tecnologia de Computação,Sistemas Distribuídos,Tolerância a Falhas,A,tecnologia de computacao - sistemas distribuidos - tolerancia a falhas,False
2004-67,2004,67,Os tipos mais comuns de defeitos em sistemas distribuídos provocados por falhas físicas de componentes ou interferência eletro-magnética são:,"['a) perda de arquivos, colapso de servidores, captura de senhas', 'b) captura de senhas, sobrecarga de servidores, mensagens duplicadas', 'c) perda de mensagens, mensagens com vírus e mensagens órfãs', 'd) colapso de servidores, queda do enlace e perda de mensagens', 'e) páginas web com endereço errado, spam e mensagens duplicadas']",Tecnologia de Computação,Sistemas Distribuídos,Tolerância a Falhas,D,tecnologia de computacao - sistemas distribuidos - tolerancia a falhas,False
2004-68,2004,68,"O protocolo padrão para gerenciamento de redes TCP/IP, definido pelo IETF, é:","['a) SMTP', 'b) HTTP', 'c) SNMP', 'd) COPS', 'e) SSH']",Tecnologia de Computação,Redes de Computadores,Protocolos e Serviços de Comunicação,C,tecnologia de computacao - redes de computadores - protocolos e servicos de comunicacao,False
2004-69,2004,69,Qual das opções abaixo melhor caracteriza o protocolo IP?,"['a) Orientado a conexão, com suporte a QoS, com mecanismo de retransmissão', 'b) Não orientado a conexão, sem suporte a QoS, sem mecanismo de retransmissão', 'c) Orientado a conexão, sem suporte a QoS, sem mecanismo de retransmissão', 'd) Orientado a conexão, sem suporte a QoS, com mecanismo de retransmissão', 'e) Não orientado a conexão, com suporte a QoS, sem mecanismo de retransmissão']",Tecnologia de Computação,Redes de Computadores,Protocolos e Serviços de Comunicação,B,tecnologia de computacao - redes de computadores - protocolos e servicos de comunicacao,False
2004-70,2004,70,Assinale a alternativa que apresenta um protocolo de roteamento baseado no algoritmo vetor-distância e é classificado como IGP (*Interior Gateway Protocol*):,"['a) OSPF', 'b) ICMP', 'c) BGP', 'd) RIP', 'e) RSVP']",Tecnologia de Computação,Redes de Computadores,Interconexão de Redes,D,tecnologia de computacao - redes de computadores - interconexao de redes,False
2005-01,2005,1,A representação polar do número complexo $3i$ é dada por:,"['a) $(3, -90^\\circ)$', 'b) $(3, 90^\\circ)$', 'c) $(-3, 180^\\circ)$', 'd) $(3, -180^\\circ)$', 'e) $(-3, 270^\\circ)$']",Matemática,Geometria Analítica,"Coordenadas Polares, Cilíndricas e Esféricas",A,"matematica - geometria analitica - coordenadas polares, cilindricas e esfericas",False
2005-02,2005,2,"Se $x = 3 - 2i$ e $y = 1 + 4i$ são números complexos, então o produto $x \cdot y$ é dado por:","['a) $3 - 8i$', 'b) $4 + 2i$', 'c) $11 + 10i$', 'd) $-8 + 3i$', 'e) $3 + 2i$']",Matemática,Geometria Analítica,Reta no plano e no espaço,C,matematica - geometria analitica - reta no plano e no espaco,False
2005-03,2005,3,"Considere a matriz abaixo:
$$
A = \begin{pmatrix} 
1 & 3 & 1 & 1 & 5 \\
-2 & -6 & 0 & 4 & -2 \\
1 & 3 & 2 & 3 & 9
\end{pmatrix}
$$
O posto de $A$, as dimensões dos dois subespaços: imagem de $A$ e núcleo de $A$, e uma base para a imagem de $A$ são, respectivamente:","['a) $3, 3, 2, \\{(1, -2, 1), (1, 0, 2), (1, 4, 3)\\}$', 'b) $3, 3, 2, \\{(1, -2, 1), (1, 0, 2), (5, -2, 9)\\}$', 'c) $3, 2, 3, \\{(1, -2, 1), (1, 0, 2)\\}$', 'd) $2, 3, 2, \\{(1, -2, 1), (1, 0, 2), (5, -2, 9)\\}$', 'e) $2, 3, 2, \\{(1, -2, 1), (1, 0, 2)\\}$']",Matemática,Álgebra Linear,Transformações Lineares e Matrizes,A,matematica - algebra linear - transformacoes lineares e matrizes,False
2005-04,2005,4,"Dada a matriz de transformação linear
$$
A = \begin{pmatrix}
1 & 3 & 2 \\
2 & 1 & 1 \\
3 & 2 & 3
\end{pmatrix}
$$
pode-se afirmar que:","['a) o vetor $(1, 0, 0)$ é mapeado para $(1, 3, 2)$.', 'b) o vetor $(1, 0, 1)$ é mapeado para $(3, 0, 2)$.', 'c) o vetor $(0, 1, 0)$ é mapeado para $(3, 1, 2)$.', 'd) o vetor $(0, 0, 1)$ é mapeado para $(3, 2, 3)$.', 'e) o vetor $(1, 1, 0)$ é mapeado para $(3, 2, 3)$.']",Matemática,Álgebra Linear,Transformações Lineares e Matrizes,C,matematica - algebra linear - transformacoes lineares e matrizes,False
2005-06,2005,6,"Considere a função $f(x) = 1/x$. Seja $A$ a área compreendida entre o gráfico de $f$ e o eixo $x$ no intervalo $[1, \infty)$ e seja $V$ o volume do sólido obtido pela revolução do gráfico de $f$ em torno do eixo $x$ no intervalo $[1, \infty)$. Escolha a alternativa correta:","['a) $A < \\infty$ e $A < V$.', 'b) $A < \\infty$ e $V < \\infty$.', 'c) $A < \\infty$ e $V = \\infty$.', 'd) $A = \\infty$ e $V = \\infty$.', 'e) $A = \\infty$ e $V < \\infty$.']",Matemática,Cálculo Diferencial e Integral,Integração de Funções Reais de uma Variável,E,matematica - calculo diferencial e integral - integracao de funcoes reais de uma variavel,False
